"Report.Number","Occurred.Date","Occurred.Time","Reported.Date","Reported.Time","Crime.Subcategory","Primary.Offense.Description","Precinct","Sector","Neighborhood"
2018000050128,2018-02-09,1713,2018000050128,1813,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","ROOSEVELT/RAVENNA"
2018000050122,2018-02-09,1709,2018000050122,1709,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","WEST","M","DOWNTOWN COMMERCIAL"
2018000050939,2018-02-09,1700,2018000050939,953,"CAR PROWL","THEFT-CARPROWL","WEST","M","BELLTOWN"
2018000050450,2018-02-09,1700,2018000050450,2213,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
2018000052045,2018-02-09,1700,2018000052045,1127,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","NORTH","L","LAKECITY"
2018000051279,2018-02-09,1700,2018000051279,1838,"THEFT-BICYCLE","THEFT-BICYCLE","WEST","D","BELLTOWN"
2018000053147,2018-02-09,1700,2018000053147,1324,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","GEORGETOWN"
2018000050113,2018-02-09,1700,2018000050113,1816,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
2018000051188,2018-02-09,1700,2018000051188,1453,"CAR PROWL","THEFT-AUTOACC","NORTH","L","LAKECITY"
2018000050112,2018-02-09,1659,2018000050112,1721,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","S","RAINIER BEACH"
2018000051028,2018-02-09,1652,2018000051028,1200,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","W","FAUNTLEROY SW"
2018000050077,2018-02-09,1638,2018000050077,1746,"TRESPASS","TRESPASS","WEST","K","DOWNTOWN COMMERCIAL"
2018000054684,2018-02-09,1630,2018000054684,1421,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","Q","QUEEN ANNE"
20180000901333,2018-02-09,1630,20180000901333,2033,"CAR PROWL","THEFT-CARPROWL","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000901326,2018-02-09,1610,20180000901326,1808,"THEFT-ALL OTHER","THEFT-OTH","WEST","D","SLU/CASCADE"
2018000050015,2018-02-09,1605,2018000050015,1605,"CAR PROWL","THEFT-LICENSE PLATE","SOUTH","R","NORTH BEACON HILL"
2018000052859,2018-02-09,1600,2018000052859,816,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","EAST","G","JUDKINS PARK/NORTH BEACON HILL"
2018000052883,2018-02-09,1600,2018000052883,751,"CAR PROWL","THEFT-CARPROWL","EAST","C","MONTLAKE/PORTAGE BAY"
2018000050150,2018-02-09,1600,2018000050150,1808,"THEFT-BUILDING","THEFT-BUILDING","NORTH","B","BALLARD SOUTH"
2018000050009,2018-02-09,1552,2018000050009,1552,"WEAPON","WEAPON-POSSESSION","WEST","D","SLU/CASCADE"
2018000085543,2018-02-09,1530,2018000085543,1530,"THEFT-ALL OTHER","THEFT-OTH","EAST","G","FIRST HILL"
2018000049961,2018-02-09,1521,2018000049961,1521,"TRESPASS","TRESPASS","NORTH","B","BALLARD SOUTH"
2018000049938,2018-02-09,1509,2018000049938,1509,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-WEAPON","EAST","C","CENTRAL AREA/SQUIRE PARK"
2018000049937,2018-02-09,1506,2018000049937,1730,"TRESPASS","TRESPASS","EAST","G","MADRONA/LESCHI"
2018000050328,2018-02-09,1430,2018000050328,2017,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","J","BALLARD NORTH"
2018000050570,2018-02-09,1400,2018000050570,210,"THEFT-ALL OTHER","THEFT-OTH","EAST","G","CENTRAL AREA/SQUIRE PARK"
20180000901327,2018-02-09,1350,20180000901327,1827,"THEFT-ALL OTHER","THEFT-OTH","NORTH","L","NORTHGATE"
2018000049849,2018-02-09,1348,2018000049849,1348,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","BRIGHTON/DUNLAP"
2018000050144,2018-02-09,1300,2018000050144,1733,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","O","MID BEACON HILL"
2018000054681,2018-02-09,1247,2018000054681,1420,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","NORTHGATE"
2018000049731,2018-02-09,1238,2018000049731,1238,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","NORTHGATE"
2018000049691,2018-02-09,1205,2018000049691,1205,"TRESPASS","TRESPASS","WEST","Q","SLU/CASCADE"
2018000049796,2018-02-09,1200,2018000049796,1319,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","BRIGHTON/DUNLAP"
2018000053078,2018-02-09,1200,2018000053078,1002,"CAR PROWL","THEFT-LICENSE PLATE","EAST","C","CENTRAL AREA/SQUIRE PARK"
2018000049665,2018-02-09,1144,2018000049665,1144,"NARCOTIC","NARC-SELL-HEROIN","NORTH","N","NORTHGATE"
2018000049663,2018-02-09,1140,2018000049663,1146,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","N","NORTHGATE"
2018000051281,2018-02-09,1130,2018000051281,1638,"CAR PROWL","THEFT-CARPROWL","EAST","E","CAPITOL HILL"
2018000050788,2018-02-09,1119,2018000050788,846,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
2018000049627,2018-02-09,1110,2018000049627,1119,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","UNIVERSITY"
2018000049601,2018-02-09,1100,2018000049601,1233,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000901337,2018-02-09,1030,20180000901337,541,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
2018000049555,2018-02-09,1022,2018000049555,1022,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","NORTHGATE"
2018000049631,2018-02-09,1000,2018000049631,1420,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","COMMERCIAL DUWAMISH"
20180000904776,2018-02-09,935,20180000904776,2144,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","WALLINGFORD"
2018000050234,2018-02-09,900,2018000050234,1846,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","J","BALLARD NORTH"
2018000050161,2018-02-09,830,2018000050161,1840,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTH","S","RAINIER VIEW"
20180000118428,2018-02-09,800,20180000118428,1527,"SEX OFFENSE-OTHER","SEXOFF-OTHER","WEST","Q","QUEEN ANNE"
20180000901328,2018-02-09,800,20180000901328,1834,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","COMMERCIAL DUWAMISH"
20180000901454,2018-02-09,800,20180000901454,1057,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","QUEEN ANNE"
2018000055197,2018-02-09,800,2018000055197,2224,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","D","EASTLAKE - WEST"
20180000901631,2018-02-09,759,20180000901631,1718,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","FREMONT"
2018000049422,2018-02-09,740,2018000049422,1034,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
2018000049372,2018-02-09,737,2018000049372,738,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","D","BELLTOWN"
2018000063269,2018-02-09,736,2018000063269,1241,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","D","BELLTOWN"
2018000049374,2018-02-09,735,2018000049374,735,"CAR PROWL","THEFT-CARPROWL","NORTH","N","BITTERLAKE"
20180000901325,2018-02-09,730,20180000901325,1608,"CAR PROWL","THEFT-CARPROWL","WEST","K","PIONEER SQUARE"
2018000049363,2018-02-09,729,2018000049363,729,"TRESPASS","TRESPASS","NORTH","U","ROOSEVELT/RAVENNA"
2018000049322,2018-02-09,638,2018000049322,638,"TRESPASS","TRESPASS","WEST","K","DOWNTOWN COMMERCIAL"
2018000049320,2018-02-09,634,2018000049320,634,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
2018000049307,2018-02-09,606,2018000049307,606,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","SODO"
2018000049298,2018-02-09,555,2018000049298,555,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","C","CAPITOL HILL"
2018000050138,2018-02-09,545,2018000050138,1754,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","O","SODO"
2018000049275,2018-02-09,515,2018000049275,516,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","W","NORTH ADMIRAL"
2018000049271,2018-02-09,511,2018000049271,511,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","GREENWOOD"
20180000901307,2018-02-09,500,20180000901307,659,"CAR PROWL","THEFT-CARPROWL","NORTH","N","BITTERLAKE"
2018000049223,2018-02-09,412,2018000049223,446,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","Q","QUEEN ANNE"
20180000901312,2018-02-09,400,20180000901312,1014,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","FAUNTLEROY SW"
2018000049490,2018-02-09,334,2018000049490,925,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","WEST","Q","MAGNOLIA"
20180000901369,2018-02-09,310,20180000901369,1155,"THEFT-ALL OTHER","THEFT-OTH","EAST","G","CENTRAL AREA/SQUIRE PARK"
2018000049201,2018-02-09,309,2018000049201,309,"DUI","DUI-LIQUOR","SOUTH","O","GEORGETOWN"
2018000049199,2018-02-09,257,2018000049199,257,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","C","MADISON PARK"
20180000901336,2018-02-09,200,20180000901336,2144,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","B","WALLINGFORD"
20180000901309,2018-02-09,200,20180000901309,749,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","NORTH BEACON HILL"
2018000049169,2018-02-09,157,2018000049169,157,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","B","BALLARD SOUTH"
2018000049163,2018-02-09,130,2018000049163,130,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","B","BALLARD SOUTH"
20180000901308,2018-02-09,130,20180000901308,706,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","NORTH BEACON HILL"
2018000049156,2018-02-09,123,2018000049156,123,"DUI","DUI-DRUGS","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
2018000049151,2018-02-09,114,2018000049151,114,"TRESPASS","TRESPASS","WEST","M","DOWNTOWN COMMERCIAL"
2018000049143,2018-02-09,101,2018000049143,101,"DUI","DUI-LIQUOR","WEST","D","SLU/CASCADE"
20180000901964,2018-02-09,100,20180000901964,1945,"CAR PROWL","THEFT-CARPROWL","WEST","D","SLU/CASCADE"
2018000049137,2018-02-09,51,2018000049137,51,"CAR PROWL","THEFT-CARPROWL","WEST","D","BELLTOWN"
2018000049128,2018-02-09,28,2018000049128,28,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","SOUTHWEST","W","ALASKA JUNCTION"
2018000049538,2018-02-09,10,2018000049538,1007,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","SOUTH PARK"
2018000049705,2018-02-09,0,2018000049705,1214,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","C","MILLER PARK"
2018000051291,2018-02-09,0,2018000051291,1646,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","SANDPOINT"
2018000049620,2018-02-09,0,2018000049620,1333,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","RAINIER VIEW"
2018000067292,2018-02-09,0,2018000067292,1348,"CAR PROWL","THEFT-LICENSE PLATE","SOUTH","S","BRIGHTON/DUNLAP"
2018000050315,2018-02-09,0,2018000050315,2006,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","J","BALLARD NORTH"
2018000051671,2018-02-10,2345,2018000051671,2345,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
2018000053522,2018-02-10,2330,2018000053522,1603,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","G","JUDKINS PARK/NORTH BEACON HILL"
2018000051621,2018-02-10,2320,2018000051621,3,"TRESPASS","TRESPASS","WEST","K","DOWNTOWN COMMERCIAL"
2018000051629,2018-02-10,2304,2018000051629,2304,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","J","BALLARD NORTH"
2018000051632,2018-02-10,2303,2018000051632,2303,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","N","BITTERLAKE"
2018000052437,2018-02-10,2300,2018000052437,1907,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","BALLARD NORTH"
20180000901382,2018-02-10,2300,20180000901382,1627,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","CLAREMONT/RAINIER VISTA"
2018000052026,2018-02-10,2300,2018000052026,1056,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","RAINIER VIEW"
2018000051609,2018-02-10,2245,2018000051609,2245,"DUI","DUI-LIQUOR","SOUTH","O","GEORGETOWN"
20180000901381,2018-02-10,2235,20180000901381,1605,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","HIGHLAND PARK"
2018000053488,2018-02-10,2230,2018000053488,2001,"CAR PROWL","THEFT-CARPROWL","NORTH","L","LAKECITY"
2018000051995,2018-02-10,2230,2018000051995,1005,"CAR PROWL","THEFT-CARPROWL","NORTH","U","SANDPOINT"
2018000051600,2018-02-10,2229,2018000051600,2229,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","BRIGHTON/DUNLAP"
2018000051605,2018-02-10,2225,2018000051605,2225,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","SOUTHWEST","W","ALASKA JUNCTION"
2018000051579,2018-02-10,2207,2018000051579,2207,"WEAPON","WEAPON-UNLAWFUL USE","SOUTHWEST","W","NORTH DELRIDGE"
20180000901397,2018-02-10,2205,20180000901397,2213,"CAR PROWL","THEFT-CARPROWL","NORTH","U","UNIVERSITY"
2018000051950,2018-02-10,2200,2018000051950,840,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTHWEST","W","ALASKA JUNCTION"
20180000110510,2018-02-10,2200,20180000110510,1052,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","EAST","C","MILLER PARK"
2018000052253,2018-02-10,2200,2018000052253,1431,"CAR PROWL","THEFT-CARPROWL","NORTH","N","NORTHGATE"
2018000052212,2018-02-10,2200,2018000052212,1416,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","SOUTH","S","BRIGHTON/DUNLAP"
20180000901633,2018-02-10,2200,20180000901633,1718,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","RAINIER BEACH"
2018000051568,2018-02-10,2158,2018000051568,2158,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","SOUTH","S","BRIGHTON/DUNLAP"
2018000051957,2018-02-10,2130,2018000051957,912,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","WALLINGFORD"
2018000051514,2018-02-10,2121,2018000051514,2326,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","N","BITTERLAKE"
20180000901386,2018-02-10,2120,20180000901386,1839,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","CLAREMONT/RAINIER VISTA"
2018000051537,2018-02-10,2119,2018000051537,2137,"THEFT-BUILDING","THEFT-BUILDING","EAST","C","MILLER PARK"
2018000055717,2018-02-10,2100,2018000055717,1254,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","J","PHINNEY RIDGE"
2018000051921,2018-02-10,2100,2018000051921,800,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","MOUNT BAKER"
2018000051499,2018-02-10,2056,2018000051499,2056,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
2018000051500,2018-02-10,2056,2018000051500,2056,"DUI","DUI-LIQUOR","NORTH","B","BALLARD SOUTH"
20180000901389,2018-02-10,2055,20180000901389,2013,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
2018000051497,2018-02-10,2050,2018000051497,2050,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","WEST","M","DOWNTOWN COMMERCIAL"
20180000901406,2018-02-10,2030,20180000901406,854,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","MOUNT BAKER"
2018000052318,2018-02-10,2030,2018000052318,1539,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","SOUTH DELRIDGE"
2018000051463,2018-02-10,2017,2018000051463,2017,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","R","NORTH BEACON HILL"
2018000051457,2018-02-10,2012,2018000051457,2012,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2018000051997,2018-02-10,2000,2018000051997,1350,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","UNIVERSITY"
20180000902099,2018-02-10,2000,20180000902099,1049,"CAR PROWL","THEFT-AUTOACC","WEST","M","DOWNTOWN COMMERCIAL"
2018000051442,2018-02-10,1956,2018000051442,1956,"ARSON","ARSON-RESIDENCE","NORTH","L","LAKECITY"
2018000051450,2018-02-10,1950,2018000051450,2000,"ROBBERY-STREET","ROBBERY-STREET-WEAPON","NORTH","U","UNIVERSITY"
2018000051496,2018-02-10,1940,2018000051496,2234,"CAR PROWL","THEFT-CARPROWL","NORTH","J","GREENWOOD"
20180000901360,2018-02-10,1930,20180000901360,2140,"CAR PROWL","THEFT-CARPROWL","WEST","D","SLU/CASCADE"
20180000901388,2018-02-10,1915,20180000901388,1850,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000901361,2018-02-10,1855,20180000901361,40,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
2018000051399,2018-02-10,1855,2018000051399,1855,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","NORTH","N","GREENWOOD"
2018000051388,2018-02-10,1848,2018000051388,1929,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","ROOSEVELT/RAVENNA"
2018000051385,2018-02-10,1843,2018000051385,1843,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","WEST","D","EASTLAKE - WEST"
2018000051372,2018-02-10,1829,2018000051372,1829,"NARCOTIC","NARC-SELL-HEROIN","NORTH","N","NORTHGATE"
2018000051370,2018-02-10,1822,2018000051370,41,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","BITTERLAKE"
2018000051351,2018-02-10,1801,2018000051351,1801,"TRESPASS","TRESPASS","NORTH","N","NORTHGATE"
2018000052041,2018-02-10,1800,2018000052041,1118,"THEFT-BICYCLE","THEFT-BICYCLE","WEST","K","PIONEER SQUARE"
20180000901367,2018-02-10,1800,20180000901367,1047,"CAR PROWL","THEFT-CARPROWL","WEST","D","BELLTOWN"
2018000051389,2018-02-10,1753,2018000051389,1845,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","SOUTH PARK"
20180000901383,2018-02-10,1740,20180000901383,1647,"THEFT-ALL OTHER","THEFT-OTH","WEST","K","JUDKINS PARK/NORTH BEACON HILL"
20180000901455,2018-02-10,1730,20180000901455,1052,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","BRIGHTON/DUNLAP"
2018000051289,2018-02-10,1647,2018000051289,1647,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","WEST","M","BELLTOWN"
2018000051283,2018-02-10,1639,2018000051283,1639,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","ROOSEVELT/RAVENNA"
2018000051308,2018-02-10,1630,2018000051308,1711,"THEFT-BICYCLE","THEFT-BICYCLE","UNKNOWN","","UNKNOWN"
2018000051274,2018-02-10,1612,2018000051274,1854,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
2018000052177,2018-02-10,1600,2018000052177,1324,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","B","FREMONT"
2018000051271,2018-02-10,1600,2018000051271,1627,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","D","SLU/CASCADE"
20180000902078,2018-02-10,1555,20180000902078,1610,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","NORTH DELRIDGE"
2018000051245,2018-02-10,1549,2018000051245,1549,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","B","BALLARD SOUTH"
2018000051226,2018-02-10,1529,2018000051226,1529,"TRESPASS","TRESPASS","EAST","G","FIRST HILL"
2018000053131,2018-02-10,1513,2018000053131,1441,"THEFT-ALL OTHER","THEFT-OTH","NORTH","L","ROOSEVELT/RAVENNA"
2018000051206,2018-02-10,1510,2018000051206,1510,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","NORTH","N","NORTHGATE"
2018000051183,2018-02-10,1453,2018000051183,1453,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","U","UNIVERSITY"
2018000052683,2018-02-10,1430,2018000052683,2236,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","UNIVERSITY"
2018000052196,2018-02-10,1425,2018000052196,1627,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
2018000051143,2018-02-10,1411,2018000051143,1411,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","U","UNIVERSITY"
20180000901436,2018-02-10,1340,20180000901436,2147,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","FAUNTLEROY SW"
20180000901467,2018-02-10,1325,20180000901467,1537,"THEFT-BUILDING","THEFT-BUILDING","NORTH","L","LAKECITY"
2018000051106,2018-02-10,1315,2018000051106,1319,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","NORTH","U","ROOSEVELT/RAVENNA"
2018000051092,2018-02-10,1309,2018000051092,1309,"TRESPASS","TRESPASS","NORTH","B","BALLARD SOUTH"
2018000051084,2018-02-10,1301,2018000051084,1301,"DISORDERLY CONDUCT","DISORDERLY CONDUCT","WEST","D","BELLTOWN"
2018000051141,2018-02-10,1300,2018000051141,2323,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
2018000051086,2018-02-10,1259,2018000051086,1259,"THEFT-BUILDING","THEFT-BUILDING","NORTH","U","UNIVERSITY"
2018000051056,2018-02-10,1228,2018000051056,1228,"DUI","DUI-DRUGS","EAST","E","CAPITOL HILL"
2018000051063,2018-02-10,1220,2018000051063,1235,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000901348,2018-02-10,1205,20180000901348,1317,"CAR PROWL","THEFT-CARPROWL","NORTH","J","ROOSEVELT/RAVENNA"
2018000065720,2018-02-10,1200,2018000065720,912,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","SOUTHWEST","F","HIGHLAND PARK"
20180000901421,2018-02-10,1200,20180000901421,1147,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","E","CAPITOL HILL"
2018000051038,2018-02-10,1200,2018000051038,1207,"WEAPON","WEAPON-UNLAWFUL USE","NORTH","U","UNIVERSITY"
2018000051026,2018-02-10,1153,2018000051026,1153,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","C","MILLER PARK"
2018000051023,2018-02-10,1150,2018000051023,1150,"DUI","DUI-DRUGS","NORTH","L","ROOSEVELT/RAVENNA"
2018000051012,2018-02-10,1130,2018000051012,1134,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
2018000053111,2018-02-10,1115,2018000053111,1504,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
2018000050995,2018-02-10,1113,2018000050995,1113,"TRESPASS","TRESPASS","SOUTHWEST","W","NORTH DELRIDGE"
2018000050989,2018-02-10,1104,2018000050989,1104,"TRESPASS","TRESPASS","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000901365,2018-02-10,1041,20180000901365,1029,"THEFT-ALL OTHER","THEFT-OTH","NORTH","L","SANDPOINT"
2018000050956,2018-02-10,1016,2018000050956,1016,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","J","PHINNEY RIDGE"
2018000051932,2018-02-10,1000,2018000051932,852,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTHWEST","F","SOUTH PARK"
2018000051054,2018-02-10,1000,2018000051054,1222,"THEFT-BUILDING","THEFT-BUILDING","WEST","D","SLU/CASCADE"
2018000051049,2018-02-10,908,2018000051049,1222,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","DOWNTOWN COMMERCIAL"
2018000051114,2018-02-10,900,2018000051114,1328,"THEFT-BICYCLE","THEFT-BICYCLE","WEST","M","DOWNTOWN COMMERCIAL"
2018000050876,2018-02-10,855,2018000050876,855,"TRESPASS","TRESPASS","NORTH","N","GREENWOOD"
2018000050894,2018-02-10,850,2018000050894,907,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","UNIVERSITY"
2018000050869,2018-02-10,838,2018000050869,1349,"SEX OFFENSE-OTHER","SEXOFF-INDECENT EXPOSURE","WEST","K","PIONEER SQUARE"
2018000068235,2018-02-10,815,2018000068235,815,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","Q","SLU/CASCADE"
2018000083933,2018-02-10,800,2018000083933,1252,"SEX OFFENSE-OTHER","SEXOFF-OTHER","SOUTHWEST","W","ALASKA JUNCTION"
20180000901344,2018-02-10,800,20180000901344,1214,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","CAPITOL HILL"
2018000050821,2018-02-10,743,2018000050821,743,"TRESPASS","TRESPASS","EAST","E","CAPITOL HILL"
2018000053033,2018-02-10,730,2018000053033,1059,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","DOWNTOWN COMMERCIAL"
20180000901413,2018-02-10,715,20180000901413,1107,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
2018000050799,2018-02-10,709,2018000050799,709,"NARCOTIC","NARC-POSSESS-METH","SOUTH","S","SOUTH BEACON HILL"
2018000050795,2018-02-10,701,2018000050795,802,"ROBBERY-STREET","ROBBERY-STREET-WEAPON","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
2018000050944,2018-02-10,700,2018000050944,954,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","G","JUDKINS PARK/NORTH BEACON HILL"
2018000050766,2018-02-10,611,2018000050766,617,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","EAST","C","CAPITOL HILL"
